ACC_NUM,EPPI ID,Short Title,Title,Journal,Year,Date Assessed,Include,Reason,Country,Geographic Region,Site details,Comparator,Wetland Class,Saline or freshwater,Disturbance Category,Disturbance Type,Restoration time period,Restoration Activity,Time Since Restoration,Study Information,Notes,Measured Outcome,Other outcome,Multivariate community composition,Univariate diversity metric,Richness,Abundance/Density,Cover,Biomass,Stem density,Litter biomass,Canopy height/Structure,Primary Productivity,Body size,Bulk density,Soil Organic Matter,Organic carbon,Cation exchange capacity,Total carbon,Phosphorus,Microbial biomass,Physiochemical soil property,Soil nutrients,Carbon mineralization,Physiochemical water properties,Plant Tissues (chemical analysis),Eddy Flux measurements,GHG Emissions,Gross Ecosystem Productivity,Hydrology,Other,,,,,,
A142,309,"David et al., 2016",Influences of Natural and Anthropogenic Factors and Tidal Restoration on Terrestrial Arthropod Assemblages in West Coast North American Estuarine Wetlands,Estuaries and Coasts,2016,02-Feb-24,Y,,USA,"California, Oregon, Washington, Alaska","West coast of US estuaries, various sites: Sacramento-San Joaquin and Russian river estuaries in California; the Alsea, Coquille, Nestucca, Salmon, Siuslaw, and Yaquina river estuaries in Oregon; the Columbia River estuary; the Duwamish, Nisqually, and Snohomish river estuaries in Washington; and the Fox River estuary in Alaska","Reference, Restored",wetland,saline,Multiple,agriculture and urban development ,unclear,levee removal or breaching,unclear,"The study conducted arthropod data compilation from 87 sampling sites in 13 estuaries along the west coast of North America, covering the period between 1998 and 2013. The data were collected from diverse estuarine habitats, including those in California, Oregon, Washington, and Alaska. The arthropods were sampled using fallout traps, primarily focusing on flying invertebrates, insects, arachnids, and collembolans, which were collected and preserved for analysis.
The study aimed to assess the influence of both natural and anthropogenic factors on terrestrial arthropod abundance and assemblage composition. The explanatory variables considered included wetland vegetation assemblage, temperature, precipitation, latitude, river discharge, agricultural land cover, developed land cover, number of years since levee removal or breaching for restored wetlands, and interactions between years since levee removal/breaching and the two land cover types.","Study is broad, not super specific re: restoration, may or may not want to include",Macroinvertebrates,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A142,309,"David et al., 2016",Influences of Natural and Anthropogenic Factors and Tidal Restoration on Terrestrial Arthropod Assemblages in West Coast North American Estuarine Wetlands,Estuaries and Coasts,2016,02-Feb-24,Y,,USA,"California, Oregon, Washington, Alaska","West coast of US estuaries, various sites: Sacramento-San Joaquin and Russian river estuaries in California; the Alsea, Coquille, Nestucca, Salmon, Siuslaw, and Yaquina river estuaries in Oregon; the Columbia River estuary; the Duwamish, Nisqually, and Snohomish river estuaries in Washington; and the Fox River estuary in Alaska","Reference, Restored",wetland,saline,Multiple,agriculture and urban development ,unclear,levee removal or breaching,unclear,"The study conducted arthropod data compilation from 87 sampling sites in 13 estuaries along the west coast of North America, covering the period between 1998 and 2013. The data were collected from diverse estuarine habitats, including those in California, Oregon, Washington, and Alaska. The arthropods were sampled using fallout traps, primarily focusing on flying invertebrates, insects, arachnids, and collembolans, which were collected and preserved for analysis.
The study aimed to assess the influence of both natural and anthropogenic factors on terrestrial arthropod abundance and assemblage composition. The explanatory variables considered included wetland vegetation assemblage, temperature, precipitation, latitude, river discharge, agricultural land cover, developed land cover, number of years since levee removal or breaching for restored wetlands, and interactions between years since levee removal/breaching and the two land cover types.","Study is broad, not super specific re: restoration, may or may not want to include",Abiotic,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
A144,312,"Davis et al., 2017",Gauging resource exploitation by juvenile Chinook salmon (Oncorhynchus tshawytscha) in restoring estuarine habitat,Restoration Ecology ,,02-Feb-24,Y,,USA,Washington,South Puget Sound,"Reference, Restored",marsh,saline,Agriculture and aquaculture,agricultural use,"1996, 2002, 2006",dike removal ,4-6 years,"Comparison, 2 reference to 2 restore. Data collection included assessing habitat accessibility, channel morphometry, water temperature, water level, and inundation frequency. Energetic input to the ecosystem was estimated by analyzing invertebrate prey densities and calculating the energy added to the delta from salt marsh, mudflat, and terrestrial habitats.",,Abiotic,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,,,,,,,
A144,312,"Davis et al., 2017",Gauging resource exploitation by juvenile Chinook salmon (Oncorhynchus tshawytscha) in restoring estuarine habitat,Restoration Ecology ,,02-Feb-24,Y,,USA,Washington,South Puget Sound,"Reference, Restored",marsh,saline,Agriculture and aquaculture,agricultural use,"1996, 2002, 2007",dike removal ,4-6 years,"Comparison, 2 reference to 2 restore. Data collection included assessing habitat accessibility, channel morphometry, water temperature, water level, and inundation frequency. Energetic input to the ecosystem was estimated by analyzing invertebrate prey densities and calculating the energy added to the delta from salt marsh, mudflat, and terrestrial habitats.",,Fish,energetic input into system?,,1,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A152,331,"Delphey et al., 1993","BREEDING BIRD COMMUNITIES OF RECENTLY RESTORED AND NATURAL PRAIRIE POTHOLES
",Wetlands,1993,02-Feb-24,Y,,USA,Iowa,Prairie Pothole,"Reference, Restored",wetland,freshwater,Agriculture and aquaculture,"drained, cultivated, grazed",1997-1998,unclear,0-3 years,"Compared seven restored wetlands in 1989 and eleven in 1990, along with four natural wetlands in each year. The restored wetlands were chosen based on specific criteria, including the year of restoration, surface water coverage, lack of post-restoration disturbances, and a period of drainage before restoration.
The study measured various parameters, including wetland area, vegetation coverage, and water depth. Bird sampling was conducted using fixed-radius circular plots, and breeding species were identified based on specific criteria for each wetland. Nest searches were carried out, and breeding status was determined for each species.

",,Vegetation,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A152,331,"Delphey et al., 1993","BREEDING BIRD COMMUNITIES OF RECENTLY RESTORED AND NATURAL PRAIRIE POTHOLES
",Wetlands,1993,02-Feb-24,Y,,USA,Iowa,Prairie Pothole,"Reference, Restored",wetland,freshwater,Agriculture and aquaculture,"drained, cultivated, grazed",1997-1999,unclear,0-3 years,"Compared seven restored wetlands in 1989 and eleven in 1990, along with four natural wetlands in each year. The restored wetlands were chosen based on specific criteria, including the year of restoration, surface water coverage, lack of post-restoration disturbances, and a period of drainage before restoration.
The study measured various parameters, including wetland area, vegetation coverage, and water depth. Bird sampling was conducted using fixed-radius circular plots, and breeding species were identified based on specific criteria for each wetland. Nest searches were carried out, and breeding status was determined for each species.

",,Birds,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A152,331,"Delphey et al., 1993","BREEDING BIRD COMMUNITIES OF RECENTLY RESTORED AND NATURAL PRAIRIE POTHOLES
",Wetlands,1993,02-Feb-24,Y,,USA,Iowa,Prairie Pothole,"Reference, Restored",wetland,freshwater,Agriculture and aquaculture,"drained, cultivated, grazed",1997-1999,unclear,0-3 years,"Compared seven restored wetlands in 1989 and eleven in 1990, along with four natural wetlands in each year. The restored wetlands were chosen based on specific criteria, including the year of restoration, surface water coverage, lack of post-restoration disturbances, and a period of drainage before restoration.
The study measured various parameters, including wetland area, vegetation coverage, and water depth. Bird sampling was conducted using fixed-radius circular plots, and breeding species were identified based on specific criteria for each wetland. Nest searches were carried out, and breeding status was determined for each species.

",,Abiotic,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,
A155,339,Dibble and Meyerson 2012 ,"Tidal Flushing Restores the Physiological Condition of Fish Residing in Degraded Salt Marshes
",PLOS One,2012,04-Feb-24,Y,,USA,New England,Connecticuit to Maine,"Disturbed, restored, reference",marsh,saltwater,Multiple,"agriculture, salt works, flood, to facilitate commerce/travel, waterfowl hunting","1988, 1991, 1997, 1999, 2005",tidal flushing?,"5 years, 11 years, 13 years, 19 years, 22 years ","Comparison - four tidally restricted (disturbed) and four tidally restored salt marshes invaded by introduced P. australis in New England were selected.
Each site was paired with an adjacent downstream, unrestricted reference site for comparison. Three sampling stations were randomly selected along the main tidal creek within each marsh. Four marsh types were analyzed: restricted/reference, restored/reference. Data collection included water column salinity, temperature, and dissolved oxygen. Minnow traps were deployed on flood tide to collect fish for analysis between 2010-2011. Fish characteristics, including fork length, wet weight, external and internal parasites, and gravidity, were recorded.
Proximate body composition, fish age, recent daily growth rate, and Fulton’s K (condition factor) were determined in the laboratory.
Otoliths were used to determine fish age and growth rates.
Fulton’s K and length-weight relationships were calculated.
Repeated measures mixed model ANOVA was employed for data analysis.
Proportions of gravid and parasitized fish were compared between habitats.
Two Sample Tests for Proportions and Welch’s t-tests were used for statistical comparisons.
Simple Linear Regression was used to model relationships between variables.",May or may not want to include ,Fish,"fish parasite load, growth rate, age, weight, proximiate body compositio",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A155,339,Dibble and Meyerson 2012,"Tidal Flushing Restores the Physiological Condition of Fish Residing in Degraded Salt Marshes
",PLOS One,2012,04-Feb-24,Y,,USA,New England,Connecticuit to Maine,"Disturbed, restored, reference",marsh,saltwater,Multiple,"agriculture, salt works, flood, to facilitate commerce/travel, waterfowl hunting","1988, 1991, 1997, 1999, 2005",tidal flushing?,"5 years, 11 years, 13 years, 19 years, 22 years ","Comparison - four tidally restricted (disturbed) and four tidally restored salt marshes invaded by introduced P. australis in New England were selected.
Each site was paired with an adjacent downstream, unrestricted reference site for comparison. Three sampling stations were randomly selected along the main tidal creek within each marsh. Four marsh types were analyzed: restricted/reference, restored/reference. Data collection included water column salinity, temperature, and dissolved oxygen. Minnow traps were deployed on flood tide to collect fish for analysis between 2010-2011. Fish characteristics, including fork length, wet weight, external and internal parasites, and gravidity, were recorded.
Proximate body composition, fish age, recent daily growth rate, and Fulton’s K (condition factor) were determined in the laboratory.
Otoliths were used to determine fish age and growth rates.
Fulton’s K and length-weight relationships were calculated.
Repeated measures mixed model ANOVA was employed for data analysis.
Proportions of gravid and parasitized fish were compared between habitats.
Two Sample Tests for Proportions and Welch’s t-tests were used for statistical comparisons.
Simple Linear Regression was used to model relationships between variables.",May or may not want to include ,Abiotic,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
A157,341,Dibble and Meyerson 2016,"Detection of decreased quantities of actively spawning female Fundulus heteroclitus in tidally restricted marshes relative to restored and reference sites
",Biological Invasions,2016,04-Feb-24,Y,,USA,New England,Connecticuit to Maine,"Disturbed, restored, reference",marsh,saltwater,Multiple,"agriculture, salt works, flood, to facilitate commerce/travel, waterfowl hunting, invasive species","1988, 1991, 1997, 1999, 2005",tidal flushing?,"5 years, 11 years, 13 years, 19 years, 22 years ","Comparison - four tidally restricted (disturbed) and four tidally restored salt marshes invaded by introduced P. australis in New England were selected.
Each site was paired with an adjacent downstream, unrestricted reference site for comparison. Three sampling stations were randomly selected along the main tidal creek within each marsh. Four marsh types were analyzed: restricted/reference, restored/reference. Data collection included water column salinity, temperature, and dissolved oxygen. Minnow traps were deployed on flood tide to collect fish for analysis between 2010-2011. Fish characteristics, including fork length, wet weight, external and internal parasites, and gravidity, were recorded.
Proximate body composition, fish age, recent daily growth rate, and Fulton’s K (condition factor) were determined in the laboratory.
Otoliths were used to determine fish age and growth rates.
Fulton’s K and length-weight relationships were calculated.
Repeated measures mixed model ANOVA was employed for data analysis.
Proportions of gravid and parasitized fish were compared between habitats.
Two Sample Tests for Proportions and Welch’s t-tests were used for statistical comparisons.
Simple Linear Regression was used to model relationships between variables.",Manuscript - re-analysis of a portion of the data (July 2011 only) from study above - Dibble and Meyerson 2012 - may want to exclude ,Fish,"lipid mass, body size, parasite prevalence, parasite density, and growth rate  ",1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A157,341,Dibble and Meyerson 2016,"Detection of decreased quantities of actively spawning female Fundulus heteroclitus in tidally restricted marshes relative to restored and reference sites
",Biological Invasions,2016,04-Feb-24,Y,,USA,New England,Connecticuit to Maine,"Disturbed, restored, reference",marsh,saltwater,Multiple,"agriculture, salt works, flood, to facilitate commerce/travel, waterfowl hunting, invasive species","1988, 1991, 1997, 1999, 2005",tidal flushing?,"5 years, 11 years, 13 years, 19 years, 22 years ","Comparison - four tidally restricted (disturbed) and four tidally restored salt marshes invaded by introduced P. australis in New England were selected.
Each site was paired with an adjacent downstream, unrestricted reference site for comparison. Three sampling stations were randomly selected along the main tidal creek within each marsh. Four marsh types were analyzed: restricted/reference, restored/reference. Data collection included water column salinity, temperature, and dissolved oxygen. Minnow traps were deployed on flood tide to collect fish for analysis between 2010-2011. Fish characteristics, including fork length, wet weight, external and internal parasites, and gravidity, were recorded.
Proximate body composition, fish age, recent daily growth rate, and Fulton’s K (condition factor) were determined in the laboratory.
Otoliths were used to determine fish age and growth rates.
Fulton’s K and length-weight relationships were calculated.
Repeated measures mixed model ANOVA was employed for data analysis.
Proportions of gravid and parasitized fish were compared between habitats.
Two Sample Tests for Proportions and Welch’s t-tests were used for statistical comparisons.
Simple Linear Regression was used to model relationships between variables.",Manuscript - re-analysis of a portion of the data (July 2011 only) from study above - Dibble and Meyerson 2012 - may want to exclude ,Abiotic,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
A158,344,Diefenderfer and Montgomery 2009,"Pool Spacing, Channel Morphology, and the Restoration of Tidal Forested Wetlands of the
Columbia River, U.S.A.",Restoration Ecology,2009,04-Feb-24,Y,,USA,Washington,Columbia River,"Reference, Restored",wetland,saltwater,Agriculture and aquaculture,dyking for agriculture,2006,"installation of twin culverts, 3 dike breaches along the river",0-1 years ,"Three tidal forested wetlands were surveyed: Secret River, Seal Slough, and Crooked Creek. Longitudinal channel structure was surveyed from the mouth upward at each site using a Topcon AT-G2 model auto level. Pools were defined as closed depressions in the channel bed, and their deepest points were surveyed. Large wood jams and beaver dams were surveyed for downstream and upstream extents and high points.
Bankfull channel width was measured at 10 equidistant locations on each surveyed channel.
Elevations of substrate and debris jams were determined using real-time kinematic global positioning system (GPS) surveys.
Pools and obstructions on Seal Slough within the restoration area were photodocumented and mapped in the field using GPS.
Restoration methods included installing culverts and breaching dikes to restore hydrological connections.
A 2005 map of the restoration area was used to calculate pool spacing.
Lengths and widths of Seal Slough reaches were measured from a 2005 digital orthophoto and LiDAR data.
Log jams and beaver dams in the survey areas were photodocumented during field surveys.",,Abiotic,,,,,,,,,,,,,1,,,,,,,,,,1,,,,,1,,,,,,,
A158,344,Diefenderfer and Montgomery 2009,"Pool Spacing, Channel Morphology, and the Restoration of Tidal Forested Wetlands of the
Columbia River, U.S.A.",Restoration Ecology,2009,04-Feb-24,Y,,USA,Washington,Columbia River,"Reference, Restored",wetland,saltwater,Agriculture and aquaculture,dyking for agriculture,2006,"installation of twin culverts, 3 dike breaches along the river",0-1 years ,"Three tidal forested wetlands were surveyed: Secret River, Seal Slough, and Crooked Creek. Longitudinal channel structure was surveyed from the mouth upward at each site using a Topcon AT-G2 model auto level. Pools were defined as closed depressions in the channel bed, and their deepest points were surveyed. Large wood jams and beaver dams were surveyed for downstream and upstream extents and high points.
Bankfull channel width was measured at 10 equidistant locations on each surveyed channel.
Elevations of substrate and debris jams were determined using real-time kinematic global positioning system (GPS) surveys.
Pools and obstructions on Seal Slough within the restoration area were photodocumented and mapped in the field using GPS.
Restoration methods included installing culverts and breaching dikes to restore hydrological connections.
A 2005 map of the restoration area was used to calculate pool spacing.
Lengths and widths of Seal Slough reaches were measured from a 2005 digital orthophoto and LiDAR data.
Log jams and beaver dams in the survey areas were photodocumented during field surveys.",,Vegetation,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,
A159,347,"Diggory et al., 2011","Seed Supply and Revegetation Dynamics at Restored Tidal Marshes, Napa River, California
",Restoration Ecology ,2011,04-Feb-24,Y,,USA,California,Nappa Bay,"Reference, Restored",marsh,saltwater,Multiple,agriculture and salt ponds,"1995, 2002",levee breaking ,"3-4 years, 10-11 years","Comparison, 1 reference and 3 restored. 20 sample points at each site, stratified by tidal channel order. Sample point elevations between mean high water (MHW) and mean higher high water (MHHW) levels. Interstitial soil pore water salinity measured at 5 cm below ground surface. Surveyed standing vegetation in June 2005. Recorded plant species within 3 m of a sample point. Calculated total plant species richness and their abundances. Monitored tidally and aerially dispersed seeds and vegetative fragments. Used stationary seed traps at each sample point.
Collected seed traps at different time intervals to characterize seed release seasons.
Soil seed bank samples collected in January 2006. Quantified seed production and dispersal characteristics of 12 wetland plant species. Characteristics include seed production per m2, seed weight, seed flotation duration, and other attributes. Used ANOVA for physical condition comparisons. Examined differences in seed traps, seed bank sample abundance, vegetation richness, and seed trap and seed bank sample richness between reference and restored sites. Conducted multiple regression analysis to identify predictors of a species' frequency in seed traps and seed bank samples.",,Abiotic,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,site elevation,,,,,,
A159,347,"Diggory et al., 2011","Seed Supply and Revegetation Dynamics at Restored Tidal Marshes, Napa River, California
",Restoration Ecology ,2011,04-Feb-24,Y,,USA,California,Nappa Bay,"Reference, Restored",marsh,saltwater,Multiple,agriculture and salt ponds,"1995, 2002",levee breaking ,"3-4 years, 10-11 years","Comparison, 1 reference and 3 restored. 20 sample points at each site, stratified by tidal channel order. Sample point elevations between mean high water (MHW) and mean higher high water (MHHW) levels. Interstitial soil pore water salinity measured at 5 cm below ground surface. Surveyed standing vegetation in June 2005. Recorded plant species within 3 m of a sample point. Calculated total plant species richness and their abundances. Monitored tidally and aerially dispersed seeds and vegetative fragments. Used stationary seed traps at each sample point.
Collected seed traps at different time intervals to characterize seed release seasons.
Soil seed bank samples collected in January 2006. Quantified seed production and dispersal characteristics of 12 wetland plant species. Characteristics include seed production per m2, seed weight, seed flotation duration, and other attributes. Used ANOVA for physical condition comparisons. Examined differences in seed traps, seed bank sample abundance, vegetation richness, and seed trap and seed bank sample richness between reference and restored sites. Conducted multiple regression analysis to identify predictors of a species' frequency in seed traps and seed bank samples.",,Vegetation,"seed weight, seed production and seed dispersal ",,1,1,1,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,
A160,350,Dionne 1999,"Fish utilization of restored, created, and reference salt-marsh habitat in the Gulf of Maine
",American Fisheries Society Symposium ,1999,04-Feb-24,Y,,USA,Gulf of Maine,"New Hampshire, Southern Maine Coast","Reference, Restored",marsh,saltwater,Transportation and service corridors,"tidal restrictions created by dikes, roads and railroads",1992-1994,"dug channels to restore tidal flow, replacement of flap gate with large culvert",,"Comparison, fish habitat use of reference, restored and created sites. Fish sampling occurred during evening ebb spring tides using fyke nets. Manipulated and reference marshes were sampled simultaneously, ensuring they were flooded by the same tide. Sampling took place in the early and late growing seasons. Measurements of plant cover, water table, soil salinities, soil organic carbon, and fish abundances were recorded.

Sandy Point (SDPT) - Tidal connection impaired by a berm, channels dug in 1994 for improved tidal exchange.
Stuart Farm Marsh (STFM) - Tidal flow restored by replacing limiting structures with a larger arched culvert in 1993.
Awcomin Marsh (AWCM) - Used as dredge material disposal site, channels dug in 1992 to halt Phragmites invasion.
Drakes Island Marsh (DISL) - Impounded for pasture, flap gate fell off in 1988, tidal flow partially restored through a narrow pipe.
Created Marshes:
Inner North Mill Pond (INMP) - Mitigation for port expansion, planted with Spartina alterniflora in 1992-1993.
Submarine (SUB) - Created near a decommissioned submarine, planted with Spartina alterniflora in 1994-1995.
Fish Sampling:
Adapted fyke nets were used, with four compartments, wings, and cod end.
Nets set at the lower edge of the marsh during low tide and staked during high tide to calculate the fished area.
All fish and crustaceans were counted, identified, and measured. Fish species number, density, and total length were recorded.
",,Abiotic,,,,,,1,,,,,,,,,1,,,,,,,,1,,,,,,,,,,,,
A160,350,Dionne 1999,"Fish utilization of restored, created, and reference salt-marsh habitat in the Gulf of Maine
",American Fisheries Society Symposium ,1999,04-Feb-24,Y,,USA,Gulf of Maine,"New Hampshire, Southern Maine Coast","Reference, Restored",marsh,saltwater,Transportation and service corridors,"tidal restrictions created by dikes, roads and railroads",1992-1994,"dug channels to restore tidal flow, replacement of flap gate with large culvert",,"Comparison, fish habitat use of reference, restored and created sites. Fish sampling occurred during evening ebb spring tides using fyke nets. Manipulated and reference marshes were sampled simultaneously, ensuring they were flooded by the same tide. Sampling took place in the early and late growing seasons. Measurements of plant cover, water table, soil salinities, soil organic carbon, and fish abundances were recorded.

Sandy Point (SDPT) - Tidal connection impaired by a berm, channels dug in 1994 for improved tidal exchange.
Stuart Farm Marsh (STFM) - Tidal flow restored by replacing limiting structures with a larger arched culvert in 1993.
Awcomin Marsh (AWCM) - Used as dredge material disposal site, channels dug in 1992 to halt Phragmites invasion.
Drakes Island Marsh (DISL) - Impounded for pasture, flap gate fell off in 1988, tidal flow partially restored through a narrow pipe.
Created Marshes:
Inner North Mill Pond (INMP) - Mitigation for port expansion, planted with Spartina alterniflora in 1992-1993.
Submarine (SUB) - Created near a decommissioned submarine, planted with Spartina alterniflora in 1994-1995.
Fish Sampling:
Adapted fyke nets were used, with four compartments, wings, and cod end.
Nets set at the lower edge of the marsh during low tide and staked during high tide to calculate the fished area.
All fish and crustaceans were counted, identified, and measured. Fish species number, density, and total length were recorded.
",,Fish,fish length ,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A165,355,"Dodson and Lillie, 2001","Zooplankton communities of restored depressional wetlands in Wisconsin, USA
",Wetlands,2001,05-Feb-24,Y,,USA,Wisconsin,"5 wetlands were located in the Southeast Wisconsin Till Plains, 7 wetlands were in the Northern Lakes & Forests, 12 wetlands were in the North Central Hardwood Forests, and two wetlands were in the Western Corn Belt Plains.","Reference, restore, disturbed",wetland,freshwater,Multiple,"agriculture, development ",unclear?,"removing or breaking drainage tiles, removing recent sediments (e.g., scrapes), or installing a water-level-control structure",0-22 years,"Zooplankton and water chemistry samples were collected during early spring (mid-April to early May) before desiccation.
Wetlands were classified based on their origin, setting, and type of current disturbance.
Surface area of each wetland was measured using a polar planimeter.
Maximum water depth was recorded in April–May using a meter stick.
Wetland age for restored wetlands was determined through interviews with wildlife managers.
Water Chemistry Analysis:
Water samples for pH, alkalinity, and conductivity were collected from an undisturbed location within each wetland using a 250-ml plastic jar.
Samples were preserved, cooled, and refrigerated as per WSLH guidelines.
Zooplankton samples were collected from an undisturbed, central basin location within each wetland using a graduated 4-L grab bucket.
Samples were carefully filtered through a 200-micron-mesh net until clogging or a substantial quantity of zooplankton was visible.
Sample volume varied based on filtration speed and was recorded on a field sheet.
The zooplankton sample was preserved in 95% Ethanol.",Could not find study period? Saw months that field samples were obtained but could not find actual year ,Abiotic,,,,,,,,,,,,,,,,1,,,,,,,1,,,,,1,,,,,,,
A165,355,"Dodson and Lillie, 2001","Zooplankton communities of restored depressional wetlands in Wisconsin, USA
",Wetlands,2001,05-Feb-24,Y,,USA,Wisconsin,"5 wetlands were located in the Southeast Wisconsin Till Plains, 7 wetlands were in the Northern Lakes & Forests, 12 wetlands were in the North Central Hardwood Forests, and two wetlands were in the Western Corn Belt Plains.","Reference, restore, disturbed",wetland,freshwater,Multiple,"agriculture, development ",unclear?,"removing or breaking drainage tiles, removing recent sediments (e.g., scrapes), or installing a water-level-control structure",0-22 years,"Zooplankton and water chemistry samples were collected during early spring (mid-April to early May) before desiccation.
Wetlands were classified based on their origin, setting, and type of current disturbance.
Surface area of each wetland was measured using a polar planimeter.
Maximum water depth was recorded in April–May using a meter stick.
Wetland age for restored wetlands was determined through interviews with wildlife managers.
Water Chemistry Analysis:
Water samples for pH, alkalinity, and conductivity were collected from an undisturbed location within each wetland using a 250-ml plastic jar.
Samples were preserved, cooled, and refrigerated as per WSLH guidelines.
Zooplankton samples were collected from an undisturbed, central basin location within each wetland using a graduated 4-L grab bucket.
Samples were carefully filtered through a 200-micron-mesh net until clogging or a substantial quantity of zooplankton was visible.
Sample volume varied based on filtration speed and was recorded on a field sheet.
The zooplankton sample was preserved in 95% Ethanol.",Could not find study period? Saw months that field samples were obtained but could not find actual year ,Zooplankton,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
A166,359,"Doroski et al., 2019","Denitrification Potential and Carbon Mineralization in Restored and Unrestored Coastal Wetland Soils Across an Urban Landscape
",Wetlands,2019,05-Feb-24,Y,,USA,Connecticut,Long Island Sound,"Disturbed, restored",wetland,saltwater,Natural system modification,ditching for mosquito control practice,1992-2014,"culvert replacement, tidal gate removal, installation of self-regulating tidal gates ",1-23 years,"Soil cores were collected from 17 restored tidal wetlands and 15 unrestored tidal wetlands in Long Island Sound in Connecticut in 2015.  Tidal flow restoration at sampling sites varied from 1 to 23 years prior to sampling. Wetland sampling sites represented a range of salinity classes and watershed land development.
Three to four soil cores were collected at each site and samples were collected within ~500 m of the terrestrial wetland edge.
Top five centimeters of soil were analyzed after removal of large roots.
Soil cores were composited, sieved (2 mm), and homogenized before analysis.
Soil organic matter was determined by loss on ignition.
Soil ammonium (NH4+) and nitrate (NO3?) were extracted and analyzed.
Soil electrical conductivity (EC) was determined.
Soil chloride (Cl-) and sulfate (SO42-) concentrations were extracted and analyzed.
Total soil metal concentrations (Fe, Mn, Cu, Pb, Zn) were determined by acid digestions and analyzed using ICP-MS.
Denitrification enzyme activity (DEA) was measured as an indicator of denitrification potential.
Soil C mineralization rates were measured as CO2 accumulation over a three-day incubation.
Substrate-induced respiration (SIR) was measured as CO2 accumulation after adding yeast solution.",Broke up into two as they looked at both freshwater and saltwater systems,Abiotic,,1,1,,,,,,,,,,,1,,1,1,,,,1,1,,,,,,,,,,,,,
A166,359,"Doroski et al., 2019","Denitrification Potential and Carbon Mineralization in Restored and Unrestored Coastal Wetland Soils Across an Urban Landscape
",Wetlands,2019,05-Feb-24,Y,,USA,Connecticut,Long Island Sound,"Disturbed, restored",wetland,freshwater,Natural system modification,ditching for mosquito control practice,1992-2014,"culvert replacement, tidal gate removal, installation of self-regulating tidal gates ",1-23 years,"Soil cores were collected from 17 restored tidal wetlands and 15 unrestored tidal wetlands in Long Island Sound in Connecticut in 2015.  Tidal flow restoration at sampling sites varied from 1 to 23 years prior to sampling. Wetland sampling sites represented a range of salinity classes and watershed land development.
Three to four soil cores were collected at each site and samples were collected within ~500 m of the terrestrial wetland edge.
Top five centimeters of soil were analyzed after removal of large roots.
Soil cores were composited, sieved (2 mm), and homogenized before analysis.
Soil organic matter was determined by loss on ignition.
Soil ammonium (NH4+) and nitrate (NO3?) were extracted and analyzed.
Soil electrical conductivity (EC) was determined.
Soil chloride (Cl-) and sulfate (SO42-) concentrations were extracted and analyzed.
Total soil metal concentrations (Fe, Mn, Cu, Pb, Zn) were determined by acid digestions and analyzed using ICP-MS.
Denitrification enzyme activity (DEA) was measured as an indicator of denitrification potential.
Soil C mineralization rates were measured as CO2 accumulation over a three-day incubation.
Substrate-induced respiration (SIR) was measured as CO2 accumulation after adding yeast solution.",Broke up into two as they looked at both freshwater and saltwater systems,Abiotic,,1,1,,,,,,,,,,,1,,1,1,,,,1,1,,,,,,,,,,,,,
